"live"	"函数名"	"未限定名"	"定义位置"	"call_like_count"	"原始签名"	"功能"	"签名风险标记"	"project_item"	"命中位置"
"present"	"读取外设线程_D455深度相机结果"	"读取外设线程_D455深度相机结果"	"外设线程_D455深度相机.ixx:3524"	"2"	"结构_D455深度相机线程结果 读取外设线程_D455深度相机结果()"	"从指定来源读取数据或状态。"	""	"ClCompile"	"外设线程_D455深度相机.ixx:135:export 结构_D455深度相机线程结果 读取外设线程_D455深度相机结果(); || 外设线程_D455深度相机.ixx:3426:结构_D455深度相机线程结果 读取外设线程_D455深度相机结果()"
"present"	"读取控制面板线程信息表快照"	"读取控制面板线程信息表快照"	"线程生命周期消息模块.ixx:1077"	"2"	"export std::vector<结构_控制面板线程信息项> 读取控制面板线程信息表快照()"	"从指定来源读取数据或状态。"	""	"ClCompile"	"线程生命周期消息模块.ixx:1111:export std::vector<结构_控制面板线程信息项> 读取控制面板线程信息表快照() || 线程生命周期消息模块.ixx:1193:    return 读取控制面板线程信息表快照();"
"present"	"消费并读取控制面板线程信息表"	"消费并读取控制面板线程信息表"	"线程生命周期消息模块.ixx:1101"	"2"	"export std::vector<结构_控制面板线程信息项> 消费并读取控制面板线程信息表()"	"从指定来源读取数据或状态。"	""	"ClCompile"	"控制面板类.cpp:6443:        const auto 线程信息项集 = 消费并读取控制面板线程信息表(); || 线程生命周期消息模块.ixx:1135:export std::vector<结构_控制面板线程信息项> 消费并读取控制面板线程信息表()"
"present"	"私有_转义字段值"	"私有_转义字段值"	"线程生命周期消息模块.ixx:158"	"2"	"std::string 私有_转义字段值(std::string_view 文本)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:163:    std::string 私有_转义字段值(std::string_view 文本) || 线程生命周期消息模块.ixx:357:        输出 << 键 << '=' << 私有_转义字段值(值) << '\n';"
"present"	"私有_反转义字段值"	"私有_反转义字段值"	"线程生命周期消息模块.ixx:185"	"2"	"std::string 私有_反转义字段值(std::string_view 文本)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:190:    std::string 私有_反转义字段值(std::string_view 文本) || 线程生命周期消息模块.ixx:304:                私有_反转义字段值(std::string_view(行).substr(分隔 + 1)));"
"present"	"私有_解析事件类型"	"私有_解析事件类型"	"线程生命周期消息模块.ixx:265"	"2"	"枚举_线程生命周期消息事件 私有_解析事件类型( const std::string& 文本, const std::string& 代码文本) noexcept"	"解析输入文本、消息、场景或运行包。"	""	"ClCompile"	"线程生命周期消息模块.ixx:270:    bool 私有_解析事件类型( || 线程生命周期消息模块.ixx:316:        if (!私有_解析事件类型(私有_取字段(字段, ""事件类型代码""), 消息.事件类型)) {"
"present"	"私有_事件文件代码"	"私有_事件文件代码"	"线程生命周期消息模块.ixx:351"	"2"	"std::string 私有_事件文件代码(const 枚举_线程生命周期消息事件 事件)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:361:    std::string 私有_事件文件代码(const 枚举_线程生命周期消息事件 事件) || 线程生命周期消息模块.ixx:1069:            私有_写字段(输出, ""事件类型代码"", 私有_事件文件代码(消息.事件类型));"
"present"	"私有_从缓存字段构造线程信息项"	"私有_从缓存字段构造线程信息项"	"线程生命周期消息模块.ixx:367"	"2"	"结构_控制面板线程信息项 私有_从缓存字段构造线程信息项( const std::unordered_map<std::string, std::string>& 字段, const std::size_t 索引)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:377:    结构_控制面板线程信息项 私有_从缓存字段构造线程信息项( || 线程生命周期消息模块.ixx:438:                auto 缓存项 = 私有_从缓存字段构造线程信息项("
"present"	"私有_写线程信息表缓存_已持锁"	"私有_写线程信息表缓存_已持锁"	"线程生命周期消息模块.ixx:447"	"2"	"void 私有_写线程信息表缓存_已持锁() noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:462:    void 私有_写线程信息表缓存_已持锁() noexcept || 线程生命周期消息模块.ixx:1185:            私有_写线程信息表缓存_已持锁();"
"present"	"私有_应用线程生命周期消息_已持锁"	"私有_应用线程生命周期消息_已持锁"	"线程生命周期消息模块.ixx:530"	"2"	"void 私有_应用线程生命周期消息_已持锁(const 结构_线程生命周期消息& 消息)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:546:    void 私有_应用线程生命周期消息_已持锁(const 结构_线程生命周期消息& 消息) || 线程生命周期消息模块.ixx:1182:            私有_应用线程生命周期消息_已持锁(项.消息);"
"present"	"私有_移动到已消费"	"私有_移动到已消费"	"线程生命周期消息模块.ixx:623"	"2"	"void 私有_移动到已消费(const std::filesystem::path& 源路径) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:648:    void 私有_移动到已消费(const std::filesystem::path& 源路径) noexcept || 线程生命周期消息模块.ixx:1189:        私有_移动到已消费(项.路径);"
"present"	"私有_归档日期文本"	"私有_归档日期文本"	"线程生命周期消息模块.ixx:682"	"2"	"std::string 私有_归档日期文本(const std::uint64_t 发生时间微秒) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:707:    std::string 私有_归档日期文本(const std::uint64_t 发生时间微秒) noexcept || 线程生命周期消息模块.ixx:749:            const auto 日期 = 私有_归档日期文本(消息.发生时间);"
"present"	"私有_消息值得归档"	"私有_消息值得归档"	"线程生命周期消息模块.ixx:704"	"2"	"bool 私有_消息值得归档(const 结构_线程生命周期消息& 消息) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:729:    bool 私有_消息值得归档(const 结构_线程生命周期消息& 消息) noexcept || 线程生命周期消息模块.ixx:864:            if (私有_消息值得归档(消息)) {"
"present"	"私有_归档已消费消息文件"	"私有_归档已消费消息文件"	"线程生命周期消息模块.ixx:717"	"2"	"bool 私有_归档已消费消息文件( const std::filesystem::path& 源路径, const 结构_线程生命周期消息& 消息) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:742:    bool 私有_归档已消费消息文件( || 线程生命周期消息模块.ixx:865:                if (私有_归档已消费消息文件(路径, 消息)) {"
"present"	"私有_维护消息中间件根目录"	"私有_维护消息中间件根目录"	"线程生命周期消息模块.ixx:759"	"2"	"void 私有_维护消息中间件根目录( std::size_t& 删除临时文件数, std::size_t& 删除无效消息数, std::size_t& 删除失败数)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:784:    void 私有_维护消息中间件根目录( || 线程生命周期消息模块.ixx:917:            私有_维护消息中间件根目录("
"present"	"私有_维护消息中间件已消费目录"	"私有_维护消息中间件已消费目录"	"线程生命周期消息模块.ixx:797"	"2"	"void 私有_维护消息中间件已消费目录( std::size_t& 归档消息数, std::size_t& 删除已消费普通消息数, std::size_t& 删除无效消息数, std::size_t& 删除临时文件数, std::size_t& 归档失败数, std::size_t& 删除失败数)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:823:    void 私有_维护消息中间件已消费目录( || 线程生命周期消息模块.ixx:921:            私有_维护消息中间件已消费目录("
"present"	"私有_维护消息中间件归档目录"	"私有_维护消息中间件归档目录"	"线程生命周期消息模块.ixx:856"	"2"	"void 私有_维护消息中间件归档目录( std::size_t& 删除过期归档数, std::size_t& 删除失败数)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:883:    void 私有_维护消息中间件归档目录( || 线程生命周期消息模块.ixx:928:            私有_维护消息中间件归档目录("
"present"	"私有_维护消息中间件文件"	"私有_维护消息中间件文件"	"线程生命周期消息模块.ixx:879"	"2"	"void 私有_维护消息中间件文件() noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"线程生命周期消息模块.ixx:906:    void 私有_维护消息中间件文件() noexcept || 线程生命周期消息模块.ixx:1191:    私有_维护消息中间件文件();"
"present"	"线程生命周期当前时间_微秒"	"线程生命周期当前时间_微秒"	"线程生命周期消息模块.ixx:959"	"2"	"export std::uint64_t 线程生命周期当前时间_微秒() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"线程生命周期消息模块.ixx:986:export std::uint64_t 线程生命周期当前时间_微秒() noexcept || 线程生命周期消息模块.ixx:1011:        消息.发生时间 = 线程生命周期当前时间_微秒();"
"present"	"当前系统线程ID_控制面板线程消息"	"当前系统线程ID_控制面板线程消息"	"线程生命周期消息模块.ixx:965"	"2"	"export std::uint64_t 当前系统线程ID_控制面板线程消息() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"线程生命周期消息模块.ixx:992:export std::uint64_t 当前系统线程ID_控制面板线程消息() noexcept || 线程生命周期消息模块.ixx:1018:        消息.系统线程ID = 当前系统线程ID_控制面板线程消息();"
"present"	"因果类::验收动作结果因果证据"	"验收动作结果因果证据"	"因果类.cpp:1245"	"2"	"void 因果类::验收动作结果因果证据( 动态节点类* 动作动态, 状态节点类* 预测结果状态, 状态节点类* 实际结果状态, bool& 命中预测, std::vector<因果模板节点类*>& 更新模板, std::vector<std::string>& 缺失证据)"	"验收动作动态的预测结果与实际结果，并更新命中因果模板计数。"	""	"ClCompile"	"因果类.cpp:1399:void 因果类::验收动作结果因果证据( || 因果类.h:111:    void 验收动作结果因果证据("
"present"	"私有_向量含动态"	"私有_向量含动态"	"因果类.cpp:148"	"2"	"static bool 私有_向量含动态( const std::vector<可解析引用<动态节点类>>& v, const 动态节点类* d, const std::string& 动态主键)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:212:static bool 私有_向量含动态( || 因果类.cpp:246:    if (私有_向量含动态(v, d, 动态主键)) {"
"present"	"私有_制动态引用"	"私有_制动态引用"	"因果类.cpp:164"	"2"	"static 可解析引用<动态节点类> 私有_制动态引用(动态节点类* 节点, const std::string& 动态主键)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:228:static 可解析引用<动态节点类> 私有_制动态引用(动态节点类* 节点, const std::string& 动态主键) || 因果类.cpp:256:        v.push_back(私有_制动态引用(d, 动态主键));"
"present"	"因果类::查询条件相关因果"	"查询条件相关因果"	"因果类.cpp:1667"	"2"	"std::vector<因果模板节点类*> 因果类::查询条件相关因果(特征节点类* 条件特征) const"	"按条件特征查询抽象因果模板，不创建或修改因果节点。"	""	"ClCompile"	"因果类.cpp:1869:std::vector<因果模板节点类*> 因果类::查询条件相关因果(特征节点类* 条件特征) const || 因果类.h:178:    std::vector<因果模板节点类*> 查询条件相关因果(特征节点类* 条件特征) const;"
"present"	"因果类::查询结果相关因果"	"查询结果相关因果"	"因果类.cpp:1686"	"2"	"std::vector<因果模板节点类*> 因果类::查询结果相关因果( 特征节点类* 结果特征, 状态节点类* 结果状态) const"	"按结果特征或结果状态查询抽象因果模板，不创建或修改因果节点。"	""	"ClCompile"	"因果类.h:181:    std::vector<因果模板节点类*> 查询结果相关因果( || 因果类.cpp:1888:std::vector<因果模板节点类*> 因果类::查询结果相关因果("
"present"	"因果类::查询动作相关因果"	"查询动作相关因果"	"因果类.cpp:1707"	"2"	"std::vector<因果模板节点类*> 因果类::查询动作相关因果( const 方法节点类* 因方法, const std::string& 动作语义键) const"	"按方法模板或动作语义键查询抽象因果模板，不创建或修改因果节点。"	""	"ClCompile"	"因果类.cpp:1909:std::vector<因果模板节点类*> 因果类::查询动作相关因果( || 因果类.h:186:    std::vector<因果模板节点类*> 查询动作相关因果("
"present"	"私有_登记证据动态样本_已加锁"	"私有_登记证据动态样本_已加锁"	"因果类.cpp:175"	"2"	"static bool 私有_登记证据动态样本_已加锁( std::vector<可解析引用<动态节点类>>& v, 动态节点类* d, const std::string& 动态主键)"	"登记方法、模板、对象或运行入口。"	""	"ClCompile"	"因果类.cpp:239:static bool 私有_登记证据动态样本_已加锁( || 因果类.cpp:269:    return 私有_登记证据动态样本_已加锁(v, d, 动态主键);"
"present"	"私有_登记证据动态样本"	"私有_登记证据动态样本"	"因果类.cpp:199"	"2"	"static bool 私有_登记证据动态样本(std::vector<可解析引用<动态节点类>>& v, 动态节点类* d)"	"登记方法、模板、对象或运行入口。"	""	"ClCompile"	"因果类.cpp:263:static bool 私有_登记证据动态样本(std::vector<可解析引用<动态节点类>>& v, 动态节点类* d) || 因果类.cpp:2643:    if (私有_登记证据动态样本(m->证据动态样本, 证据动态)) {"
"present"	"私有_查找动态果状态迁移模板"	"私有_查找动态果状态迁移模板"	"因果类.cpp:2037"	"2"	"static std::vector<二次特征节点类*> 私有_查找动态果状态迁移模板(基础信息类* base, 动态节点类* d)"	"按条件查找目标对象、方法或事实。"	""	"ClCompile"	"因果类.cpp:2224:static std::vector<二次特征节点类*> 私有_查找动态果状态迁移模板(基础信息类* base, 动态节点类* d) || 因果类.cpp:2375:            果状态迁移模板缓存 = 私有_查找动态果状态迁移模板(base, 动态节点);"
"present"	"私有_向量含特征"	"私有_向量含特征"	"因果类.cpp:209"	"2"	"static bool 私有_向量含特征(const std::vector<可解析引用<特征节点类>>& v, const 特征节点类* n)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:273:static bool 私有_向量含特征(const std::vector<可解析引用<特征节点类>>& v, const 特征节点类* n) || 因果类.cpp:398:    if (!主信息 || !结果特征 || 私有_向量含特征(主信息->果比较模板, 结果特征)) {"
"present"	"私有_解析二次特征引用_因果"	"私有_解析二次特征引用_因果"	"因果类.cpp:234"	"2"	"static 二次特征节点类* 私有_解析二次特征引用_因果(基础信息类* 基础信息, const 可解析引用<二次特征节点类>& 引用) noexcept"	"解析二次特征引用对应的节点。"	""	"ClCompile"	"因果类.cpp:298:static 二次特征节点类* 私有_解析二次特征引用_因果(基础信息类* 基础信息, const 可解析引用<二次特征节点类>& 引用) noexcept || 因果类.cpp:1560:        auto* 主果 = 私有_解析二次特征引用_因果(base, 主信息->主果比较模板);"
"present"	"私有_解析动态引用_因果"	"私有_解析动态引用_因果"	"因果类.cpp:244"	"2"	"static 动态节点类* 私有_解析动态引用_因果(基础信息类* 基础信息, const 可解析引用<动态节点类>& 引用) noexcept"	"解析动态引用对应的节点。"	""	"ClCompile"	"因果类.cpp:308:static 动态节点类* 私有_解析动态引用_因果(基础信息类* 基础信息, const 可解析引用<动态节点类>& 引用) noexcept || 因果类.cpp:1653:            auto* 动态 = 私有_解析动态引用_因果(base, 动态引用);"
"present"	"私有_解析方法引用_因果"	"私有_解析方法引用_因果"	"因果类.cpp:254"	"2"	"static 方法节点类* 私有_解析方法引用_因果(基础信息类* 基础信息, const 可解析引用<方法节点类>& 引用) noexcept"	"解析方法引用对应的节点。"	""	"ClCompile"	"因果类.cpp:318:static 方法节点类* 私有_解析方法引用_因果(基础信息类* 基础信息, const 可解析引用<方法节点类>& 引用) noexcept || 因果类.cpp:1721:        因方法 = 私有_解析方法引用_因果(base, 主信息->因方法模板);"
"present"	"私有_动态结果命中状态"	"私有_动态结果命中状态"	"因果类.cpp:436"	"2"	"static bool 私有_动态结果命中状态( 基础信息类* 基础信息, const 动态节点类* 动态, const 状态节点类* 目标状态)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:500:static bool 私有_动态结果命中状态( || 因果类.cpp:548:        if (私有_动态结果命中状态(基础信息, 证据.指针, 目标状态)) {"
"present"	"私有_状态迁移结果命中状态"	"私有_状态迁移结果命中状态"	"因果类.cpp:461"	"2"	"static bool 私有_状态迁移结果命中状态( 基础信息类* 基础信息, const 二次特征节点类* 迁移, const 状态节点类* 目标状态)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:525:static bool 私有_状态迁移结果命中状态( || 因果类.cpp:553:    if (私有_状态迁移结果命中状态(基础信息, 模板->主果比较模板.指针, 目标状态)) {"
"present"	"私有_因果边结果命中查询"	"私有_因果边结果命中查询"	"因果类.cpp:530"	"2"	"static bool 私有_因果边结果命中查询( 基础信息类* 基础信息, const 私有_状态转换因果边& 边, const 状态节点类* 目标状态, const 特征节点类* 目标特征)"	"判断因果边结果侧是否命中查询目标。"	""	"ClCompile"	"因果类.cpp:594:static bool 私有_因果边结果命中查询( || 因果类.cpp:1995:            if (私有_因果边结果命中查询(base, 边, nullptr, 目标特征)) {"
"present"	"私有_状态迁移模板命中动态"	"私有_状态迁移模板命中动态"	"因果类.cpp:558"	"2"	"static bool 私有_状态迁移模板命中动态( 基础信息类* 基础信息, const 二次特征节点类* 迁移, const 动态节点类* 动态节点)"	"判断状态迁移二次特征是否来自指定动态的初始状态和结果状态。"	""	"ClCompile"	"因果类.cpp:622:static bool 私有_状态迁移模板命中动态( || 因果类.cpp:718:    return 私有_状态迁移模板命中动态("
"present"	"私有_状态迁移方向相同_因果"	"私有_状态迁移方向相同_因果"	"因果类.cpp:605"	"2"	"static bool 私有_状态迁移方向相同_因果( const 二次特征节点类* 左, const 二次特征节点类* 右) noexcept"	"判断两个状态迁移二次特征是否表达同一变化方向。"	""	"ClCompile"	"因果类.cpp:669:static bool 私有_状态迁移方向相同_因果( || 因果类.cpp:712:        if (私有_状态迁移方向相同_因果("
"present"	"私有_只读查找特征类型词"	"私有_只读查找特征类型词"	"因果类.cpp:743"	"2"	"static const 语素入口节点类* 私有_只读查找特征类型词(const char* 词) noexcept"	"按条件查找目标对象、方法或事实。"	""	"ClCompile"	"因果类.cpp:807:static const 语素入口节点类* 私有_只读查找特征类型词(const char* 词) noexcept || 因果类.cpp:836:    return 语素入口同一(特征类型, 私有_只读查找特征类型词(期望词));"
"present"	"私有_特征类型同一"	"私有_特征类型同一"	"因果类.cpp:762"	"2"	"static bool 私有_特征类型同一(const 特征节点类* 特征, const 语素入口节点类* 期望类型) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:826:static bool 私有_特征类型同一(const 特征节点类* 特征, const 语素入口节点类* 期望类型) noexcept || 因果类.cpp:2176:            && !私有_特征类型同一(路径.目标特征类型, 目标特征类型词)) {"
"present"	"私有_目标特征是任务层状态"	"私有_目标特征是任务层状态"	"因果类.cpp:805"	"2"	"static bool 私有_目标特征是任务层状态(const 特征节点类* 特征) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:771:static bool 私有_目标特征是任务层状态(const 特征节点类* 特征) noexcept; || 因果类.cpp:869:static bool 私有_目标特征是任务层状态(const 特征节点类* 特征) noexcept"
"present"	"私有_目标特征是方法层状态"	"私有_目标特征是方法层状态"	"因果类.cpp:826"	"2"	"static bool 私有_目标特征是方法层状态(const 特征节点类* 特征) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:772:static bool 私有_目标特征是方法层状态(const 特征节点类* 特征) noexcept; || 因果类.cpp:890:static bool 私有_目标特征是方法层状态(const 特征节点类* 特征) noexcept"
"present"	"私有_目标特征是学习层状态"	"私有_目标特征是学习层状态"	"因果类.cpp:842"	"2"	"static bool 私有_目标特征是学习层状态(const 特征节点类* 特征) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"因果类.cpp:773:static bool 私有_目标特征是学习层状态(const 特征节点类* 特征) noexcept; || 因果类.cpp:906:static bool 私有_目标特征是学习层状态(const 特征节点类* 特征) noexcept"
"present"	"私有_从状态转换边生成目标投影路径"	"私有_从状态转换边生成目标投影路径"	"因果类.cpp:978"	"2"	"static 私有_目标投影路径 私有_从状态转换边生成目标投影路径( const 私有_状态转换因果边& 边)"	"根据当前输入生成目标数据、场景、动态或回执。"	""	"ClCompile"	"因果类.cpp:1052:static 私有_目标投影路径 私有_从状态转换边生成目标投影路径( || 因果类.cpp:1105:        auto 路径 = 私有_从状态转换边生成目标投影路径(边);"
"present"	"私有_控制台刷新摘要文本"	"私有_控制台刷新摘要文本"	"鱼巢.cpp:1407"	"2"	"std::string 私有_控制台刷新摘要文本( const 结构_控制面板快照& 快照, std::string_view 来源)"	"生成默认控制台刷新摘要。"	""	"ClCompile"	"鱼巢.cpp:1401:    std::string 私有_控制台刷新摘要文本( || 鱼巢.cpp:1428:        输出 << 私有_控制台刷新摘要文本(快照, 场景)"
"present"	"私有_需求树生长离线摘要文本"	"私有_需求树生长离线摘要文本"	"鱼巢.cpp:1505"	"2"	"std::string 私有_需求树生长离线摘要文本( const 结构_控制面板摘要快照& 快照)"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1499:    std::string 私有_需求树生长离线摘要文本( || 鱼巢.cpp:1937:            鱼巢_控制台输出(std::cout << 私有_需求树生长离线摘要文本(快照));"
"present"	"私有_语素入口显示文本_控制命令"	"私有_语素入口显示文本_控制命令"	"鱼巢.cpp:1590"	"2"	"std::string 私有_语素入口显示文本_控制命令(const 语素入口节点类* 入口) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1584:    std::string 私有_语素入口显示文本_控制命令(const 语素入口节点类* 入口) noexcept || 鱼巢.cpp:1665:        输出.特征类型文本 = 私有_语素入口显示文本_控制命令(特征类型);"
"present"	"私有_特征值跟踪文本"	"私有_特征值跟踪文本"	"鱼巢.cpp:1606"	"2"	"std::string 私有_特征值跟踪文本(const 特征值& 值)"	"执行跟踪相关定位、匹配或结果输出逻辑。"	""	"ClCompile"	"鱼巢.cpp:1600:    std::string 私有_特征值跟踪文本(const 特征值& 值) || 鱼巢.cpp:1666:        输出.特征值文本 = 私有_特征值跟踪文本(状态主信息->状态值);"
"present"	"私有_任务追踪特征_目标是否达成"	"私有_任务追踪特征_目标是否达成"	"鱼巢.cpp:1696"	"2"	"const 语素入口节点类* 私有_任务追踪特征_目标是否达成() noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1690:    const 语素入口节点类* 私有_任务追踪特征_目标是否达成() noexcept || 鱼巢.cpp:1862:                << "" | 目标是否达成="" << 私有_任务虚拟存在I64特征文本(任务节点, 私有_任务追踪特征_目标是否达成())"
"present"	"私有_任务追踪特征_本轮是否有推进"	"私有_任务追踪特征_本轮是否有推进"	"鱼巢.cpp:1703"	"2"	"const 语素入口节点类* 私有_任务追踪特征_本轮是否有推进() noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1697:    const 语素入口节点类* 私有_任务追踪特征_本轮是否有推进() noexcept || 鱼巢.cpp:1863:                << "" | 本轮是否有推进="" << 私有_任务虚拟存在I64特征文本(任务节点, 私有_任务追踪特征_本轮是否有推进())"
"present"	"私有_任务追踪特征_本轮推进量"	"私有_任务追踪特征_本轮推进量"	"鱼巢.cpp:1710"	"2"	"const 语素入口节点类* 私有_任务追踪特征_本轮推进量() noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1704:    const 语素入口节点类* 私有_任务追踪特征_本轮推进量() noexcept || 鱼巢.cpp:1864:                << "" | 本轮推进量="" << 私有_任务虚拟存在I64特征文本(任务节点, 私有_任务追踪特征_本轮推进量())"
"present"	"私有_任务追踪特征_剩余差距"	"私有_任务追踪特征_剩余差距"	"鱼巢.cpp:1717"	"2"	"const 语素入口节点类* 私有_任务追踪特征_剩余差距() noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1711:    const 语素入口节点类* 私有_任务追踪特征_剩余差距() noexcept || 鱼巢.cpp:1865:                << "" | 剩余差距="" << 私有_任务虚拟存在I64特征文本(任务节点, 私有_任务追踪特征_剩余差距())"
"present"	"私有_任务追踪特征_执行结果类型"	"私有_任务追踪特征_执行结果类型"	"鱼巢.cpp:1724"	"2"	"const 语素入口节点类* 私有_任务追踪特征_执行结果类型() noexcept"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"鱼巢.cpp:1718:    const 语素入口节点类* 私有_任务追踪特征_执行结果类型() noexcept || 鱼巢.cpp:1866:                << "" | 执行结果类型="" << 私有_任务虚拟存在I64特征文本(任务节点, 私有_任务追踪特征_执行结果类型())"
"present"	"私有_任务虚拟存在指针特征主键文本"	"私有_任务虚拟存在指针特征主键文本"	"鱼巢.cpp:1781"	"2"	"std::string 私有_任务虚拟存在指针特征主键文本( const 任务类::节点类* 任务节点, const 语素入口节点类* 特征类型) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1775:    std::string 私有_任务虚拟存在指针特征主键文本( || 鱼巢.cpp:1867:                << "" | 当前方法运行存在="" << 私有_任务虚拟存在指针特征主键文本(任务节点, 私有_任务追踪特征_当前方法运行存在())"
"present"	"私有_任务虚拟存在当前方法运行成功文本"	"私有_任务虚拟存在当前方法运行成功文本"	"鱼巢.cpp:1790"	"2"	"std::string 私有_任务虚拟存在当前方法运行成功文本( const 任务类::节点类* 任务节点) noexcept"	"执行对应模块、线程或方法的运行逻辑。"	""	"ClCompile"	"鱼巢.cpp:1784:    std::string 私有_任务虚拟存在当前方法运行成功文本( || 鱼巢.cpp:1868:                << "" | 方法运行成功="" << 私有_任务虚拟存在当前方法运行成功文本(任务节点)"
"present"	"私有_任务虚拟存在主键文本"	"私有_任务虚拟存在主键文本"	"鱼巢.cpp:1803"	"2"	"std::string 私有_任务虚拟存在主键文本(const 任务类::节点类* 任务节点) noexcept"	"服务所在模块的内部辅助流程。"	""	"ClCompile"	"鱼巢.cpp:1797:    std::string 私有_任务虚拟存在主键文本(const 任务类::节点类* 任务节点) noexcept || 鱼巢.cpp:1861:                << "" | 任务虚拟存在="" << 私有_任务虚拟存在主键文本(任务节点)"
"present"	"私有_渲染完成任务变化跟踪"	"私有_渲染完成任务变化跟踪"	"鱼巢.cpp:1817"	"2"	"std::string 私有_渲染完成任务变化跟踪()"	"执行跟踪相关定位、匹配或结果输出逻辑。"	""	"ClCompile"	"鱼巢.cpp:1811:    std::string 私有_渲染完成任务变化跟踪() || 鱼巢.cpp:1952:            const auto 输出 = 私有_渲染完成任务变化跟踪();"
"present"	"私有_执行需求树生长摘要Live"	"私有_执行需求树生长摘要Live"	"鱼巢.cpp:1881"	"2"	"int 私有_执行需求树生长摘要Live()"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"鱼巢.cpp:1875:    int 私有_执行需求树生长摘要Live() || 鱼巢.cpp:2154:            return 私有_执行需求树生长摘要Live();"
"present"	"私有_运行默认控制台数字菜单"	"私有_运行默认控制台数字菜单"	"鱼巢.cpp:2017"	"2"	"int 私有_运行默认控制台数字菜单()"	"运行默认控制台数字菜单。"	""	"ClCompile"	"鱼巢.cpp:2011:    int 私有_运行默认控制台数字菜单() || 鱼巢.cpp:2198:        return 私有_运行默认控制台数字菜单();"
"present"	"私有_二次特征主语名称"	"私有_二次特征主语名称"	"语言类_二次特征表达.cpp:133"	"2"	"std::string 私有_二次特征主语名称(const 二次特征主信息类* 主信息)"	"服务所在模块的内部辅助流程。"	""	"未在vcxproj登记"	"语言类_二次特征表达.cpp:100:    std::string 私有_二次特征主语名称(const 二次特征主信息类* 主信息) || 语言类_二次特征表达.cpp:348:    const auto 主语 = 私有_二次特征主语名称(主信息);"
"present"	"私有_二次特征粒度短语"	"私有_二次特征粒度短语"	"语言类_二次特征表达.cpp:151"	"2"	"std::string 私有_二次特征粒度短语(const 二次特征主信息类* 主信息)"	"服务所在模块的内部辅助流程。"	""	"未在vcxproj登记"	"语言类_二次特征表达.cpp:116:    std::string 私有_二次特征粒度短语(const 二次特征主信息类* 主信息) || 语言类_二次特征表达.cpp:237:        const auto 粒度短语 = 私有_二次特征粒度短语(主信息);"
